WKT,kenyaopendata:Acreage,kenyaopendata:Acreage per enrolment,kenyaopendata:Boys Toilets,kenyaopendata:Code,kenyaopendata:Costituency,kenyaopendata:Day or Boarding,kenyaopendata:District,kenyaopendata:Division,kenyaopendata:GOK TSC Female,kenyaopendata:GOK TSC Male,kenyaopendata:Girls Toilets,kenyaopendata:Girls/Boys/Mixed,kenyaopendata:Level of Education,kenyaopendata:Local Authority Female,kenyaopendata:Local Authority Female Teachers,kenyaopendata:Local Authority Male,kenyaopendata:Local Authority Male Teachers,kenyaopendata:Location,kenyaopendata:Non Teaching Staff Female,kenyaopendata:Non Teaching Staff Male,kenyaopendata:Non-Teaching Staff Female,kenyaopendata:Non-Teaching Staff Male,kenyaopendata:Ordinary or Special,kenyaopendata:Other Female Teachers,kenyaopendata:Other Male Teachers,kenyaopendata:Others Female,kenyaopendata:Others Male,kenyaopendata:PTA BOG Female,kenyaopendata:PTA BOG Male,kenyaopendata:PTA Board of Governors Female Teacher,kenyaopendata:PTA Board of Governors Male Teacher,kenyaopendata:Province,kenyaopendata:Public or Private,kenyaopendata:Pupil Classroom Ratio,kenyaopendata:Pupil Teacher Ratio,kenyaopendata:Pupil Toilet Ratio,kenyaopendata:School Address,kenyaopendata:School Institution Type_1,kenyaopendata:School Institution Type_2,kenyaopendata:School Institution Type_3,kenyaopendata:School Sponsor,kenyaopendata:School Zone,kenyaopendata:Sponsor of School,kenyaopendata:Status of School,kenyaopendata:Sublocation,kenyaopendata:TSC Female Teachers,kenyaopendata:TSC Male Teachers,kenyaopendata:Teachers Toilets,kenyaopendata:Total Boys,kenyaopendata:Total Enrolment,kenyaopendata:Total Enrolment 2007,kenyaopendata:Total Girls,kenyaopendata:Total Number of Classrooms,kenyaopendata:Total Teaching staff,kenyaopendata:Total Toilets,kenyaopendata:official_name,osm:_timestamp,osm:_user,osm:accessibility,osm:addr:city,osm:addr:postcode,osm:addr:street,osm:amenity,osm:boundary_type:Constituency_boundary,osm:boundary_type:Ward_boundary,osm:building,osm:building:blocks,osm:building:classroom,osm:building:classrooms,osm:building:levels,osm:building:material,osm:building:roof,osm:condition,osm:contact:address,osm:contact:email,osm:contact:phone,osm:contact:website,osm:designation,osm:education:accessibility,osm:education:boarding,osm:education:bom_employed,osm:education:bom_how_many,osm:education:committees,osm:education:curriculum,osm:education:description,osm:education:exam_affiliate,osm:education:exam_center,osm:education:extra_drama,osm:education:extra_music,osm:education:extra_other,osm:education:extra_scouts,osm:education:extra_sports,osm:education:fees,osm:education:fees_admission,osm:education:fees_exam,osm:education:fees_level,osm:education:fees_level1,osm:education:fees_level2,osm:education:fees_level3,osm:education:fees_level4,osm:education:fees_level5,osm:education:fees_level6,osm:education:fees_lunch,osm:education:fees_optional,osm:education:fees_other,osm:education:fees_others,osm:education:fees_per_year,osm:education:fees_sponsored,osm:education:fees_trip,osm:education:gender_type,osm:education:government_grants,osm:education:government_registered,osm:education:male,osm:education:management_commitee,osm:education:management_committee,osm:education:mean_score,osm:education:nemis_code,osm:education:num_classes,osm:education:operate_as,osm:education:other,osm:education:parents_teachers_association,osm:education:program_WASH,osm:education:program_computers,osm:education:program_counseling,osm:education:program_counselling,osm:education:program_description,osm:education:program_feeding,osm:education:program_feeding_description,osm:education:program_handwashing,osm:education:program_orphans,osm:education:program_other,osm:education:program_rain,osm:education:program_sanitary_towel,osm:education:program_scouting,osm:education:program_special_needs,osm:education:program_specialneeds,osm:education:program_sports,osm:education:pta,osm:education:sanitary_towel_distribution,osm:education:school_head,osm:education:special_needs,osm:education:staff_female,osm:education:staff_male,osm:education:student_age_range,osm:education:student_disable,osm:education:student_female,osm:education:student_male,osm:education:students,osm:education:students_female,osm:education:students_male,osm:education:supported_by,osm:education:teachers,osm:education:teachers_female,osm:education:teachers_male,osm:education:teachers_trained,osm:education:teachers_tsc,osm:education:teachers_tsc_registered,osm:education:teachers_under_going_training,osm:education:teachers_undergoing_training,osm:education:teachers_untrained,osm:education:tsc_employed,osm:education:tsc_how_many,osm:education:type,osm:electricity:operational_status,osm:electricity_operational_status,osm:health_facility:referals,osm:id,osm:image,osm:image:classroom,osm:image:compound,osm:image:other,osm:image:outside,osm:image:sign_post,osm:is_in:constituency,osm:is_in:estate,osm:is_in:village,osm:is_in:ward,osm:leisure,osm:location,osm:media:camera_device_number,osm:media:camera_number,osm:media:video_device_number,osm:media:video_number,osm:medical_staff:counsellor,osm:medical_staff:description,osm:name,osm:official_name,osm:opening_hours,osm:operational_status,osm:operational_status:electricity,osm:operator,osm:operator:description,osm:operator:funding,osm:operator:name,osm:operator:type,osm:operator_type,osm:place:village,osm:playground,osm:playground:arranged_name,osm:polling_station,osm:polling_station:accessibility,osm:polling_station:election_year,osm:polling_station:nearest_health_centre,osm:polling_station:nearest_police_station,osm:polling_station:registered_voters,osm:polling_station:source,osm:polling_station:type,osm:polling_station:type_description,osm:registered_voters,osm:security:gbv_support,osm:source,osm:toilet:arranged_name,osm:toilet:present,osm:toilet:teachers,osm:toilets,osm:toilets:female,osm:toilets:for:female,osm:toilets:for:male,osm:toilets:for:teacher,osm:toilets:handwashing,osm:toilets:male,osm:toilets:teachers,osm:water:source,osm:water_source,osm:website
"MULTIPOINT ((36.793832 -1.312321))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/01,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755850,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590655921069.jpg,,,,,,,,,,,kibera,,,,,,,Rainbow Community Unity Centre,,,,,,Fousquare Church,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.795563 -1.315697))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/29,Peter Agenga,,,,,school,,,,,,,,cement_block,iron_sheet,fair,none,none,"0722421344",,,,,no,"0",,"8_4_4,2_6_3_3_3",,KiberaBlessed children centre,no,no,yes,none,yes,yes,yes,"300","100",,,"850","850",,,,,,,,,,,mixed,no,no,,,yes,"239",no,,day_school,,,,,,yes,,yes,school_fees,,no,none,,yes,,no,,,no,,Paul kylo,,,,,,,,"114","58","56",other,"5","2","3","4",,"4","0",,"0",,,primary,sometimes,,,node/7937755851,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590571151966.jpg,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624532427372.jpg,,,,,,,,,playground,kibera,,,,,,,Blessed children academy,,,,,,individual,,,private_not_for_profit,,,,,,,,,,,,,,,,,,yes,"1",,"2",,,,yes,"1",,tap,,
"MULTIPOINT ((36.79654 -1.317803))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755852,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590481405504.jpg,,,,,,,,,,,kibera,,,,,,,King Pin Academy,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.798798 -1.316778))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/23,fondolucy,,,,,school,,,,,,,,,,good,,,,,,,,no,,,,,M.O C Primary School,,,,,,,yes,,,,,,,,,,,,,,,,,mixed,,in_the_process,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr Juma,,,,,,,,"213","102","111",,,,,,,,,,,no,,primary,,,,node/7937755853,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590565107442.jpg,,,,,,,,,,,kibera,,,,,,,Neema Education Centre,,,,,,individual,,,private_for_profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.783627 -1.312093))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_primary,,,,node/7937755855,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590479618245.jpg,,,,,,,,,,,kibera,,,,,,,Restoration Kindergarten,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.80089 -1.316812))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755856,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590558520647.jpg,,,,,,,,,,,kibera,,,,,,,Joash Olumu Primary School,,,,,,,CDF,,government,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.789521 -1.31347))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755857,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590483293097.jpg,,,,,,,,,,,kibera,,,,,,,Early Childhood Centre,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.779559 -1.310691))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755858,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590483453756.jpg,,,,,,,,,,,kibera,,,,,,,PCEA Education Center,,,,,,PCEA Church,PCEA church,,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.779742 -1.314475))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,college,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vocational,,,,node/7937755859,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590478020183.jpg,,,,,,,,,,,kibera,,,,,,,Project Elimu,,,,,,,,,ngo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.785074 -1.311594))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755860,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590476410145.jpg,,,,,,,,,,,kibera,,,,,,,Wisdom Ashrays Center,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.794181 -1.318732))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755862,,,,,,,,,,,,kibera,,,,,,,New hope,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.77679 -1.314923))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,day_care,,,,node/7937755863,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590574089572.jpg,,,,,,,,,,,kibera,,,,,,,Kidogo Daycare,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.773048 -1.310368))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_primary,,,,node/7937755865,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590662885778.jpg,,,,,,,,,,,kibera,,,,,,,Foundation Of Hope,,,,,,individual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.790676 -1.310854))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755867,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590571448397.jpg,,,,,,,,,,,kibera,,,,,,,Good News Academy,,,,,,,,,cbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.799203 -1.31842))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/29,Peter Agenga,,,,,school,,,,,,,,"iron_sheet,concrete",iron_sheet,good,none,danielonyango05@gmail.com,"0715153677",,,,,no,"0",,"8_4_4,2_6_3_3_3",,Kibera Blessed Children Centre,no,yes,yes,,yes,yes,yes,"200","50",,,,,,,,,,,,"2100",,,mixed,no,no,,,yes,"274",yes,,day_school,,,,,,yes,,yes,school_fees,,yes,,,yes,,no,,,yes,,Elizabeth Manyasa,,,,,,,,"350","190","160",other,"13","7","6","8",,"8",,"5",,,,primary,often,,,node/7937755868,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590487755246.jpg,,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624541514433.jpg,,,,,,,,playground,kibera,,,,,,,Humanitas Educational Center,,,,,,individual,,,private,,,,,,,,,,,,,,,,,,yes,"1",,"2",,,,yes,"2",,tap,,
"MULTIPOINT ((36.771149 -1.310445))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/02,Peter Agenga,"small_cars,big_vehicles,foot",,,,school,,,,,,,,concrete,iron_sheet,,P.O BOX 53315-00200,sowetojunior@gmail.com,"0724584943,0719575576",,,,,no,"0",,2_6_3_3_3,,none,no,no,no,none,no,no,yes,"500","600",,"0","12000","13500",,,,"0",,none,,"12000",,"0",mixed,no,moe,,,no,"0",yes,,day_school,,,,,,no,,yes,school_fees,,no,none,,no,,no,,,no,,Hendric Makada,,,,,,,,"200","115","85",other,"12","5","2","7",,"3","0",,"0",,,primary,often,,,node/7937755869,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590562342090.jpg,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1625124908524.jpg,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1625125003220.jpg,,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1625125047792.jpg,,,,,,playground,kibera,,,,,,,Soweto Junior Academy,,,,,,Its own by an individual Geoffrey Juma,individual,,private_for_profit,,,,,,,,,,,,,,,,,,yes,"2",,"2",,,,yes,"3",,tap,,
"MULTIPOINT ((36.79575 -1.313438))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/24,Peter Agenga,,,,,school,,,,,,,,,,good,,,,,,,,yes,,,,,,yes,,,,,,yes,"1000",,,,,,,,,,,,,"15000",,varies_with_destination,girls,,mgcsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,Imelda Kahendi,,,,,,,,"75","75","0",,"6","3","3","5",,"5",,,"1",no,,secondary,,,,node/7937755870,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590661557409.jpg,,,,,,,,,,,kibera,,,,,,,Ushirika Girls kibera,,,,,,Private,,,private_non_profit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.783261 -1.314412))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755871,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590650368855.jpg,,,,,,,,,,,kibera,,,,,,,Fruitful Talent Centre,,,,,,,Purity jelanga,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.778014 -1.310927))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/12/11,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755872,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590480286397.jpg,,,,,,,,,,,kibera,,,,,,,AIC Kibera Academy,,,,,,AIC Church,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.779647 -1.312098))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,childrens_home,,,,node/7937755873,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590484087534.jpg,,,,,,,,,,,kibera,,,,,,,Kibera Pride Children's Home,,,,,,Kibera Pride Initiative Organization,,,ngo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.772563 -1.312531))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/05/22,JN Moore,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755874,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590563176021.jpg,,,,,,,,,,,kibera,,,,,,,Hope Community School,,,,,,ICA Church,,,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.79705 -1.317617))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pre_primary,,,,node/7937755876,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590482747915.jpg,,,,,,,,,,,kibera,,,,,,,PCEA Silanga Nursery School,,,,,,,PCEA Church,,religious,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.791963 -1.312341))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755878,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590648416279.jpg,,,,,,,,,,,kibera,,,,,,,Future Leaders,,,,,,,Dan,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.778907 -1.314555))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,day_care,,,,node/7937755880,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590476947661.jpg,,,,,,,,,,,kibera,,,,,,,Brown Daisy Children Centre,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.792839 -1.311789))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,library,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,library,,,,node/7937755881,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590567102281.jpg,,,,,,,,,,,kibera,,,,,,,Shofco,,,,,,Shofco,Shofco,,ngo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.7746 -1.312141))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022/02/04,Matthijsvanoostrum,"foot,big_vehicles,small_cars",,,,school,,,,,,,,"concrete,iron_sheet",iron_sheet,fair,"PO Box 48400-00100,Nairobi",hopeandshine11@yahoo.com,"0723669218",,,,,yes,"1",,2_6_3_3_3,,none,no,yes,yes,art_classes,no,yes,yes,"500","300",,"5500",,,,,,"0",,,,"7500",,"0",mixed,no,moe,,,yes,"0",no,,day_school,,,,,,yes,,yes,sponsored,,yes,"nurture_talents_in_ art,music_and_football",,no,,yes,,,no,,Fredrick Otieno Omondi,,,,,,,,"28","17","11",other,"1","1","0","1",,"1","0",,"0",,,pre_primary,always,,,node/7937755882,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590652129581.jpg,https://kc.humanitarianresponse.info/attachment/orginal?media_file=mapkibera/attachments/1624526795194.jpg,https://kc.humanitarianresponse.info/attachment/orginal?media_file=mapkibera/attachments/1624526821566.jpg,,https://kc.humanitarianresponse.info/attachment/orginal?media_file=mapkibera/attachments/1624526909538.jpg,,,,,,,kibera,,,,,,,Hope and Shine Kibera Centre,,,,,,none,,,community_owned,,,outside_public_arranged,st george's orthodox,,,,,,,,,,,,,,yes,"1",,"1",,,,yes,"1",,water_tank,,
"MULTIPOINT ((36.79536 -1.318097))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937755883,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590489976232.jpg,,,,,,,,,,,kibera,,,,,,,Kibera 7 Kids,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.78053 -1.315543))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,library,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,library,,,,node/7937755884,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590656417171.jpg,,,,,,,,,,,kibera,,,,,,,Katanas Library,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.794253 -1.31343))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,day_care,,,,node/7937824585,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590652134462.jpg,,,,,,,,,,,kibera,,,,,,,Salama Day care,,,,,,Ndovu women group,,,cbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.782589 -1.316066))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,primary,,,,node/7937824586,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590653576280.jpg,,,,,,,,,,,kibera,,,,,,,Crea Kids Learning Centre,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"MULTIPOINT ((36.791963 -1.312468))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/09/24,muindre,,,,,school,,,,,,,,,,fair,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,secondary,,,,node/7937824587,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590648573384.jpg,,,,,,,,,,,kibera,,,,,,,St.Mary's High School,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
